RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
43950100,43950046,BEL,WASEIGE Robert (BEL),S,3,DE BOECK,,O90'
43950200,43950049,PAR,MALDINI Cesare (ITA),S,6,STRUWAY,,O90'
43950200,43950055,TUR,GUNES Senol (TUR),S,10,YILDIRAY BASTURK,,O90'
43950300,43950059,KOR,HIDDINK Guus (NED),S,7,T Y KIM,,O90'
97410100,97410001,GER,J�rgen KLINSMANN (GER),S,19,SCHNEIDER,C,O90'
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),S,11,GOMEZ R.,,O90'
97410100,97410005,ARG,Jos� P�KERMAN (ARG),S,10,RIQUELME,,O90'
97410100,97410017,POL,JANAS Pawel (POL),S,21,JELEN,,O90'
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,6,LINDEROTH,,O90'
97410100,97410048,TUN,LEMERRE Roger (FRA),S,8,NAFTI ,,O90'
97410200,97410051,ENG,Sven-G�ran ERIKSSON (SWE),S,4,GERRARD,,O90'
249722,300061459,KOR,HUH Jungmoo (KOR),S,17,CHUNGYONG,,O90'
249722,300061471,GHA,RAJEVAC Milovan (SRB),S,23,PRINCE,,O90'
249722,300061483,SVK,WEISS Vladimir (SVK),S,7,WEISS,,O90'
249722,300111112,SUI,HITZFELD Ottmar (GER),S,7,BARNETTA,,O90'
249722,300061452,URU,TABAREZ Oscar (URU),S,15,PEREZ,,O90'
249722,300061482,NZL,HERBERT Ricki (NZL),S,10,KILLEN,,O90'
249722,300061488,BRA,DUNGA (BRA),S,11,ROBINHO,,O90'
249722,300061480,SVK,WEISS Vladimir (SVK),S,18,JENDRISEK,,O90'
249719,300111114,ESP,DEL BOSQUE Vicente (ESP),S,14,ALONSO,,O90'
249720,300061510,GER,LOEW Joachim (GER),S,8,�ZIL,,O90'
255931,300186492,MEX,HERRERA Miguel (MEX),S,6,H. HERRERA,,O90'
255931,300186466,ARG,SABELLA Alejandro (ARG),S,7,DI MARIA,,O90'
255931,300186481,RUS,CAPELLO Fabio (ITA),S,19,SAMEDOV,,O90'
255931,300186483,USA,KLINSMANN Juergen (GER),S,19,ZUSI,,O90'
255931,300186458,ARG,SABELLA Alejandro (ARG),S,9,HIGUAIN,,O90'
255951,300186462,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O90'
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255957,300186502,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90'
255957,300186502,NED,Louis VAN GAAL (NED),S,16,CLASIE,,O90'
255951,300186462,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O90'
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255957,300186502,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90'
255957,300186502,NED,Louis VAN GAAL (NED),S,16,CLASIE,,O90'
43950100,43950047,KOR,HIDDINK Guus (NED),S,19,J H AHN,,O90' Y90'
714,440,BRA,SANTANA Tele (BRA),S,6,JUNIOR,,O91'
249717,300061503,USA,Bob BRADLEY (USA),S,17,ALTIDORE,,O91'
255951,300186497,BEL,WILMOTS Marc (BEL),S,17,ORIGI,,O91'
255951,300186497,BEL,WILMOTS Marc (BEL),S,17,ORIGI,,O91'
43950300,43950059,ESP,CAMACHO Jose Antonio (ESP),S,4,I. HELGUERA,,O93'
323,248,IRL,CHARLTON Jack (ENG),S,3,Steve STAUNTON,,O94'
97410200,97410054,UKR,BLOKHIN Oleg (UKR),S,16,VOROBYEY,,O94'
249717,300061497,PAR,MARTINO Gerardo (ARG),S,9,SANTA CRUZ,,O94'
3459,3104,ITA,SACCHI Arrigo (ITA),S,13,BAGGIO D.,,O95'
251,1925,URU,HOHBERG Juan (URU),S,11,Julio MORALES,,O96'
255955,300186490,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96'
255955,300186490,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96'
295,914,FRG,DERWALL Jupp (GER),S,2,Hans Peter BRIEGEL,,O97'
1024,8779,ENG,HODDLE Glenn (ENG),S,14,Darren ANDERTON,,O97'
255953,300186488,CRC,PINTO Jorge Luis (COL),S,17,TEJEDA Y.,,O97'
255953,300186488,CRC,PINTO Jorge Luis (COL),S,17,TEJEDA Y.,,O97'
323,248,ROU,JENEI Emerich (ROU),S,8,Ioan SABAU,,O98'
309,432,BEL,THYS Guy (BEL),S,13,Georges GRUN,,O99'
714,440,FRA,MICHEL Henri (FRA),S,18,Dominique ROCHETEAU,,O99'
3464,28,ARG,BILARDO Carlos (ARG),S,4,Jose BASUALDO,,O99'
43950200,43950051,SWE,SODERBERG Tommy (SWE),S,17,SVENSSON,,O99'
249717,300061497,JPN,OKADA Takeshi (JPN),S,16,OKUBO,,OH106'
249721,300061509,ESP,DEL BOSQUE Vicente (ESP),S,7,DAVID VILLA,,OH106'
250,1839,FRG,SCHOEN Helmut (FRG),S,8,Helmut HALLER,,OH45'
251,1811,FRG,SCHOEN Helmut (FRG),S,2,Horst-Dieter HOETTGES,,OH45'
262,1952,ARG,CAP Vladislao (ARG),S,6,Miguel BRINDISI,,OH45'
1014,8746,RSA,TROUSSIER Philippe (FRA),S,12,Brendan AUGUSTINE,,OH45'
43950100,43950004,GER,VOELLER Rudi (GER),S,5,RAMELOW,,OH45'
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,16,ALOWAIRAN,,OH45'
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,18,N. ALTEMYAT,,OH45'
43950100,43950009,CRO,JOZIC Mirko (CRO),S,8,PROSINECKI,,OH45'
43950100,43950019,CMR,SCHAEFER Winni (GER),S,23,NGOM KOME,,OH45'
43950100,43950022,ESP,CAMACHO Jose Antonio (ESP),S,10,D. TRISTAN,,OH45'
43950100,43950022,ESP,CAMACHO Jose Antonio (ESP),S,21,LUIS ENRIQUE,,OH45'
43950100,43950031,BEL,WASEIGE Robert (BEL),S,11,VERHEYEN,,OH45'
43950100,43950031,BEL,WASEIGE Robert (BEL),S,20,STRUPAR,,OH45'
43950200,43950049,GER,VOELLER Rudi (GER),S,3,REHMER,,OH45'
250,1902,URS,KACHALIN Gavril (URS),S,15,Viktor SEREBRYANIKOV,,OH46'
250,1881,ISR,SHEFFER Emmanuel (ISR),S,15,Rahamim TALBI,,OH46'
250,1884,ITA,VALCAREGGI Ferruccio (ITA),S,13,Angelo DOMENGHINI,,OH46'
250,1919,TCH,MARKO Jozef (TCH),S,19,Jozef JURKANIN,,OH46'
250,1774,BUL,BOZHKOV Stefan (BUL),S,11,Dinko DERMENDZHIEV,,OH46'
250,1820,MEX,CARDENAS Raul (MEX),S,9,Enrique BORJA,,OH46'
250,1840,FRG,SCHOEN Helmut (FRG),S,2,Horst-Dieter HOETTGES,,OH46'
250,1877,ISR,SHEFFER Emmanuel (ISR),S,9,Jehoshua FAIGENBAUM,,OH46'
250,1779,MAR,VIDINIC Blagoje (YUG),S,8,Driss BAMOUS,C,OH46'
251,1882,ITA,VALCAREGGI Ferruccio (ITA),S,15,Sandro MAZZOLA,,OH46'
569,1838,ITA,VALCAREGGI Ferruccio (ITA),S,15,Sandro MAZZOLA,,OH46'
3477,1843,FRG,SCHOEN Helmut (FRG),S,3,Karl-Heinz SCHNELLINGER,,OH46'
262,2083,HAI,TASSY Antoine (HAI),S,11,Guy SAINT-VIL,,OH46'
262,1954,FRG,SCHOEN Helmut (FRG),S,11,Jupp HEYNCKES,,OH46'
262,1954,AUS,RASIC Rale (YUG),S,19,Ernie CAMPBELL,,OH46'
262,2004,CHI,ALAMOS Luis (CHI),S,8,Francisco VALDES,C,OH46'
262,2186,ZAI,VIDINIC Blagoje (YUG),S,21,Kakoko ETEPE,,OH46'
262,2085,HAI,TASSY Antoine (HAI),S,15,Roger SAINT-VIL,,OH46'
262,1990,BUL,MLADENOV Hristo (BUL),S,10,Ivan STOYANOV,,OH46'
262,2181,URU,PORTA Roberto (URU),S,14,Luis GARISTO,,OH46'
262,2129,ITA,VALCAREGGI Ferruccio (ITA),S,9,Giorgio CHINAGLIA,,OH46'
263,1948,ARG,CAP Vladislao (ARG),S,20,Enrique WOLFF,,OH46'
263,1945,ARG,CAP Vladislao (ARG),S,13,Mario KEMPES,,OH46'
263,1945,ARG,CAP Vladislao (ARG),S,16,Francisco SA,,OH46'
605,2063,NED,MICHELS Rinus (NED),S,15,Rob RENSENBRINK,,OH46'
278,2347,ITA,BEARZOT Enzo (ITA),S,9,Giancarlo ANTOGNONI,,OH46'
278,2199,HUN,BAROTI Lajos (HUN),S,2,Peter TOROK,,OH46'
278,2216,ESP,KUBALA Ladislao (ESP),S,11,Julio CARDENOSA,,OH46'
278,2396,HUN,BAROTI Lajos (HUN),S,7,Laszlo FAZEKAS,,OH46'
278,2396,HUN,BAROTI Lajos (HUN),S,18,Laszlo NAGY,,OH46'
278,2350,MEX,ROCA Jose (MEX),S,8,Enrique LOPEZ ZARZA,,OH46'
278,2344,FRA,HIDALGO Michel (FRA),S,12,Claude PAPI,,OH46'
278,2431,MEX,ROCA Jose (MEX),S,16,Javier CARDENAS,,OH46'
278,2337,ESP,KUBALA Ladislao (ESP),S,16,Antonio OLMO,,OH46'
279,2349,ITA,BEARZOT Enzo (ITA),S,9,Giancarlo ANTOGNONI,,OH46'
279,2251,PER,CALDERON Marcos (PER),S,11,Juan Carlos OBLITAS,,OH46'
279,2202,ARG,MENOTTI Cesar Luis (ARG),S,21,Jose VALENCIA,,OH46'
279,2450,PER,CALDERON Marcos (PER),S,7,Juan MUNANTE,,OH46'
279,2450,POL,GMOCH Jacek (POL),S,11,Bohdan MASZTALER,,OH46'
279,2221,ITA,BEARZOT Enzo (ITA),S,2,Mauro BELLUGI,,OH46'
279,2196,ARG,MENOTTI Cesar Luis (ARG),S,2,Osvaldo ARDILES,,OH46'
279,2391,ITA,BEARZOT Enzo (ITA),S,16,Franco CAUSIO,,OH46'
279,2217,FRG,SCHOEN Helmut (FRG),S,15,Erich BEER,,OH46'
280,2247,BRA,COUTINHO Claudio (BRA),S,18,GIL,,OH46'
293,791,BRA,SANTANA Tele (BRA),S,21,DIRCEU,,OH46'
293,901,ESP,SANTAMARIA Jose (URU),S,7,JUANITO,,OH46'
293,901,ESP,SANTAMARIA Jose (URU),S,8,Joaquin ALONSO,,OH46'
293,994,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,OH46'
293,834,CMR,VINCENT Jean (FRA),S,18,Jacques NGUEA,,OH46'
293,774,BEL,THYS Guy (BEL),S,20,Guy VANDERSMISSEN,,OH46'
293,1054,URS,BESKOV Konstantin (RUS),S,13,Vitali DARASELIA,,OH46'
293,813,CHI,SANTIBANEZ Luis Alberto (CHI),S,10,Mario SOTO,,OH46'
293,889,ENG,GREENWOOD Ron (ENG),S,16,Bryan ROBSON,,OH46'
293,739,AUT,SCHMIDT Georg (AUT),S,14,Ernst BAUMEISTER,,OH46'
293,919,KUW,PARREIRA Carlos Alberto (BRA),S,18,Mohamed KARAM,,OH46'
293,779,BEL,THYS Guy (BEL),S,20,Guy VANDERSMISSEN,,OH46'
293,962,YUG,MILJANIC Miljan (SRB),S,14,Nikola JOVANOVIC,,OH46'
293,902,ESP,SANTAMARIA Jose (URU),S,9,Jesus SATRUSTEGUI,,OH46'
294,767,AUT,SCHMIDT Georg (AUT),S,4,Josef DEGEORGI,,OH46'
294,767,AUT,SCHMIDT Georg (AUT),S,11,Kurt JARA,,OH46'
294,782,BEL,THYS Guy (BEL),S,8,Wilfried VAN MOER,,OH46'
294,771,AUT,SCHMIDT Georg (AUT),S,13,Max HAGMAYR,,OH46'
294,771,AUT,SCHMIDT Georg (AUT),S,17,Johann PREGESBAUER,,OH46'
294,750,ARG,MENOTTI Cesar Luis (ARG),S,11,Mario KEMPES,,OH46'
294,900,ESP,SANTAMARIA Jose (URU),S,7,JUANITO,,OH46'
295,996,POL,PIECHNICZEK Antoni (POL),S,15,Wlodzimierz CIOLEK,,OH46'
676,921,POL,PIECHNICZEK Antoni (POL),S,8,Waldemar MATYSIK,,OH46'
308,395,KOR,KIM Jung Nam (KOR),S,20,KIM Young Se,,OH46'
308,674,POL,PIECHNICZEK Antoni (POL),S,14,Dariusz KUBICKI,,OH46'
308,585,FRG,BECKENBAUER Franz (GER),S,3,Andreas BREHME,,OH46'
308,460,BUL,VUTSOV Ivan (BUL),S,7,Bozhidar ISKRENOV,,OH46'
308,460,KOR,KIM Jung Nam (KOR),S,13,NOH Soo Jin,,OH46'
308,701,POR,JOSE TORRES (POR),S,9,GOMES,C,OH46'
308,567,HUN,MEZEY Gyorgy (HUN),S,15,Peter HANNICH,,OH46'
308,389,ARG,BILARDO Carlos (ARG),S,2,Sergio BATISTA,,OH46'
308,389,ARG,BILARDO Carlos (ARG),S,4,Claudio BORGHI,,OH46'
308,537,POL,PIECHNICZEK Antoni (POL),S,6,Waldemar MATYSIK,,OH46'
308,378,ESP,MUNOZ Miguel (ESP),S,9,Emilio BUTRAGUENO,,OH46'
308,512,DEN,PIONTEK Sepp (GER),S,10,Preben ELKJAER LARSEN,,OH46'
308,512,FRG,BECKENBAUER Franz (GER),S,21,Wolfgang ROLFF,,OH46'
309,398,URU,BORRAS Omar (URU),S,21,Wilmar CABRERA,,OH46'
309,568,ITA,BEARZOT Enzo (ITA),S,11,Giuseppe BARESI,,OH46'
309,511,ESP,MUNOZ Miguel (ESP),S,19,JULIO SALINAS,,OH46'
3468,422,BEL,THYS Guy (BEL),S,5,Michel RENQUIN,,OH46'
3467,393,FRG,BECKENBAUER Franz (GER),S,19,Klaus ALLOFS,,OH46'
322,26,ARG,BILARDO Carlos (ARG),S,19,Oscar RUGGERI,,OH46'
322,42,ITA,VICINI Azeglio (ITA),S,9,Carlo ANCELOTTI,,OH46'
322,75,SWE,NORDIN Olle (SWE),S,20,Mats MAGNUSSON,,OH46'
322,127,SCO,ROXBURGH Andy (SCO),S,4,Richard GOUGH,,OH46'
322,57,BEL,THYS Guy (BEL),S,19,Marc VAN DER LINDEN,,OH46'
322,57,KOR,LEE Hoe Taik (KOR),S,22,LEE Young Jin,,OH46'
322,151,NED,BEENHAKKER Leo (NED),S,8,Gerald VANENBURG,,OH46'
322,120,YUG,OSIM Ivica (BIH),S,13,Srecko KATANEC,,OH46'
322,43,AUT,HICKERSBERGER Josef (AUT),S,5,Peter SCHOETTEL,,OH46'
322,43,AUT,HICKERSBERGER Josef (AUT),S,7,Kurt RUSS,,OH46'
322,198,FRG,BECKENBAUER Franz (GER),S,14,Thomas BERTHOLD,,OH46'
322,66,URU,TABAREZ Oscar (URU),S,7,Antonio ALZAMENDI,,OH46'
322,111,URS,LOBANOVSKYI Valeriy (UKR),S,18,Igor SHALIMOV,,OH46'
322,263,TCH,VENGLOS Jozef (SVK),S,20,Vaclav NEMECEK,,OH46'
322,48,AUT,HICKERSBERGER Josef (AUT),S,9,Toni POLSTER,C,OH46'
323,129,CRC,MILUTINOVIC Bora (YUG),S,5,Marvin OBANDO,,OH46'
751,103,ENG,ROBSON Bobby (ENG),S,11,John BARNES,,OH46'
3464,28,ARG,BILARDO Carlos (ARG),S,6,Gabriel CALDERON,,OH46'
3462,27,ARG,BILARDO Carlos (ARG),S,19,Oscar RUGGERI,,OH46'
337,3050,ESP,CLEMENTE Javier (ESP),S,8,J. GUERRERO,,OH46'
337,3052,ITA,SACCHI Arrigo (ITA),S,17,Alberigo EVANI,,OH46'
337,3055,NOR,OLSEN Egil (NOR),S,11,MINI,,OH46'
337,3055,MEX,BARON Miguel Mejia (MEX),S,16,Luis VALDEZ,,OH46'
337,3059,GRE,PANAGOULIAS Alkis (GRE),S,11,Nikos TSIANTAKIS,,OH46'
337,3063,COL,MATURANA Francisco (COL),S,21,ASPRILLA,,OH46'
337,3064,NOR,OLSEN Egil (NOR),S,21,Sigurd RUSHFELDT,,OH46'
337,3069,NED,Dick ADVOCAAT (NED),S,9,R. de BOER,,OH46'
337,3076,KOR,KIM Ho Kon (KOR),S,1,CHOI In Young,GKC,OH46'
337,3076,KOR,KIM Ho Kon (KOR),S,15,CHO Jin Ho,,OH46'
337,3075,BOL,Xavier AZKARGORTA URIARTE (ESP),S,14,Mauricio RAMOS,,OH46'
337,3075,ESP,CLEMENTE Javier (ESP),S,16,Felipe MINAMBRES,,OH46'
337,3080,BRA,PARREIRA Carlos Alberto (BRA),S,5,MAURO SILVA,,OH46'
337,3078,ITA,SACCHI Arrigo (ITA),S,18,Pierluigi CASIRAGHI,,OH46'
337,3079,CMR,MICHEL Henri (FRA),S,10,Louis MFEDE,,OH46'
337,3082,KSA,SOLARI Jorge (ARG),S,9,Majed ABDULLAH,C,OH46'
338,3085,GER,VOGTS Berti (GER),S,10,MATTH�US,C,OH46'
338,3091,ITA,SACCHI Arrigo (ITA),S,14,Nicola BERTI,,OH46'
796,3097,ITA,SACCHI Arrigo (ITA),S,11,ALBERTINI,,OH46'
3461,3099,BRA,PARREIRA Carlos Alberto (BRA),S,17,MAZINHO,,OH46'
3460,3103,BUL,PENEV Dimitar (BUL),S,1,Borislav MIHAYLOV,GKC,OH46'
3460,3103,BUL,PENEV Dimitar (BUL),S,10,Nasko SIRAKOV,,OH46'
1014,4000,BRA,ZAGALLO Mario (BRA),S,7,GIOVANNI,,OH46'
1014,8725,NOR,OLSEN Egil (NOR),S,20,SOLSKJ�R,,OH46'
1014,8731,ESP,CLEMENTE Javier (ESP),S,2,FERRER,,OH46'
1014,8732,MEX,LAPUENTE Manuel (MEX),S,19,Braulio LUNA,,OH46'
1014,8740,TUN,KASPERCZAK Henryk (POL),S,15,Skander SOUAYEH,,OH46'
1014,8739,COL,GOMEZ Hernan (COL),S,15,ARISTIZABAL,,OH46'
1014,8738,USA,SAMPSON Steve (USA),S,4,Mike BURNS,,OH46'
1014,8743,AUT,PROHASKA Herbert (AUT),S,13,Harald CERNY,,OH46'
1014,8743,AUT,PROHASKA Herbert (AUT),S,22,Dietmar KUEHBAUER,,OH46'
1014,8744,CMR,LE ROY Claude (FRA),S,18,Samuel IPOUA,,OH46'
1014,8747,BUL,BONEV Hristo (BUL),S,14,Marian HRISTOV,,OH46'
1014,8748,PAR,CARPEGIANI (BRA),S,21,CAMPOS,,OH46'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,,OH46'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,17,PALENCIA,,OH46'
1014,8753,GER,VOGTS Berti (GER),S,16,Didi HAMANN,,OH46'
1014,8752,JAM,SIMOES Rene (BRA),S,18,Deon BURTON,,OH46'
1014,8759,NOR,OLSEN Egil (NOR),S,22,Roar STRAND,,OH46'
1014,8762,DEN,JOHANSSON Bo (SWE),S,13,Jacob LAURSEN,,OH46'
1014,8764,RSA,TROUSSIER Philippe (FRA),S,4,Willem JACKSON,,OH46'
1014,8764,RSA,TROUSSIER Philippe (FRA),S,17,McCARTHY,,OH46'
1014,8761,BUL,BONEV Hristo (BUL),S,8,Hristo STOICHKOV,,OH46'
1014,8763,NGA,MILUTINOVIC Bora (YUG),S,15,Sunday OLISEH,,OH46'
1014,8765,KOR,KIM Pyung Seok (KOR),S,2,CHOI S. Y.,,OH46'
1014,8765,KOR,KIM Pyung Seok (KOR),S,7,KIM D. K.,,OH46'
1014,8765,BEL,LEEKENS Georges (BEL),S,8,OLIVEIRA,,OH46'
1014,8766,MEX,LAPUENTE Manuel (MEX),S,19,Braulio LUNA,,OH46'
1014,8767,GER,VOGTS Berti (GER),S,6,Olaf THON,,OH46'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,11,Silvio MARIC,,OH46'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,7,Marius LACATUS,,OH46'
1014,8770,COL,GOMEZ Hernan (COL),S,7,DE AVILA,,OH46'
1014,8770,COL,GOMEZ Hernan (COL),S,21,PRECIADO,,OH46'
1024,8773,CHI,ACOSTA Nelson (URU),S,10,Jose SIERRA,,OH46'
1024,8773,CHI,ACOSTA Nelson (URU),S,14,Miguel RAMIREZ,,OH46'
1024,8777,MEX,LAPUENTE Manuel (MEX),S,6,BERNAL,,OH46'
1025,8782,DEN,JOHANSSON Bo (SWE),S,7,Allan NIELSEN,,OH46'
1027,8788,BRA,ZAGALLO Mario (BRA),S,18,LEONARDO,,OH46'
43950100,43950034,URU,PUA Victor (URU),S,13,S.ABREU,,OH46'
97410100,97410007,MEX,LA VOLPE Ricardo (ARG),S,10,G. FRANCO,,OH46'
97410100,97410015,UKR,BLOKHIN Oleg (UKR),S,9,GUSIEV,,OH46'
97410100,97410015,UKR,BLOKHIN Oleg (UKR),S,14,GUSIN,,OH46'
97410100,97410022,NED,VAN BASTEN Marco (NED),S,14,HEITINGA,,OH46'
97410100,97410026,CZE,BRUCKNER Karel (CZE),S,4,GALASEK,C,OH46'
97410100,97410028,JPN,ZICO (BRA),S,15,FUKUNISHI,,OH46'
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,13,EULYONG,,OH46'
97410100,97410031,ESP,ARAGONES Luis (ESP),S,11,LUIS GARCIA,,OH46'
97410100,97410033,ECU,SUAREZ Luis (COL),S,9,F. BORJA,,OH46'
97410100,97410034,POL,JANAS Pawel (POL),S,9,ZURAWSKI,,OH46'
97410100,97410042,GHA,DUJKOVIC Ratomir (SRB),S,9,BOATENG D.,,OH46'
97410100,97410047,ESP,ARAGONES Luis (ESP),S,7,RAUL,C,OH46'
97410200,97410055,BRA,PARREIRA Carlos Alberto (BRA),S,5,EMERSON,,OH46'
249722,300061454,RSA,PARREIRA Carlos Alberto (BRA),S,15,THWALA,,OH46'
249722,300061466,ENG,CAPELLO Fabio (ITA),S,20,KING,,OH46'
249722,300111116,AUS,VERBEEK Pim (NED),S,13,GRELLA,,OH46'
249722,300061484,ITA,LIPPI Marcello (ITA),S,1,BUFFON,GK,OH46'
249722,300061458,KOR,HUH Jungmoo (KOR),S,16,SUNGYUENG,,OH46'
249722,300061457,NGA,LAGERBACK Lars (SWE),S,11,ODEMWINGIE,,OH46'
249722,300061451,FRA,DOMENECH Raymond (FRA),S,21,ANELKA,,OH46'
249722,300061463,USA,Bob BRADLEY (USA),S,16,TORRES,,OH46'
249722,300061475,DEN,OLSEN Morten (DEN),S,10,J�RGENSEN,,OH46'
249722,300061475,CMR,Paul LE GUEN (FRA),S,18,EYONG,,OH46'
249722,300061482,ITA,LIPPI Marcello (ITA),S,7,PEPE,,OH46'
249722,300061482,ITA,LIPPI Marcello (ITA),S,11,GILARDINO,,OH46'
249722,300061493,CHI,Marcelo BIELSA (ARG),S,8,VIDAL,,OH46'
249722,300061494,HON,RUEDA Reinaldo (COL),S,13,ESPINOZA,,OH46'
249722,300061450,MEX,Javier AGUIRRE (MEX),S,18,A GUARDADO,,OH46'
249722,300061449,FRA,DOMENECH Raymond (FRA),S,11,GIGNAC,,OH46'
249722,300111115,NGA,LAGERBACK Lars (SWE),S,2,YOBO,,OH46'
249722,300061455,GRE,REHHAGEL Otto (GER),S,10,KARAGOUNIS,C,OH46'
249722,300061461,USA,Bob BRADLEY (USA),S,9,GOMEZ,,OH46'
249722,300061480,ITA,LIPPI Marcello (ITA),S,3,CRISCITO,,OH46'
249722,300061480,ITA,LIPPI Marcello (ITA),S,8,GATTUSO,,OH46'
249722,300061491,CHI,Marcelo BIELSA (ARG),S,10,VALDIVIA,,OH46'
249722,300061491,CHI,Marcelo BIELSA (ARG),S,11,M. GONZALEZ,,OH46'
249717,300061504,URU,TABAREZ Oscar (URU),S,3,GODIN,,OH46'
249717,300061503,USA,Bob BRADLEY (USA),S,20,FINDLEY,,OH46'
249717,300061502,MEX,Javier AGUIRRE (MEX),S,21,A BAUTISTA,,OH46'
249717,300061500,CHI,Marcelo BIELSA (ARG),S,5,CONTRERAS,,OH46'
249717,300061500,CHI,Marcelo BIELSA (ARG),S,11,M. GONZALEZ,,OH46'
249718,300061508,URU,TABAREZ Oscar (URU),S,20,A. FERNANDEZ,,OH46'
249719,300061512,NED,Bert VAN MARWIJK (NED),S,14,DE ZEEUW,,OH46'
255931,300186492,CMR,Volker FINKE (GER),S,4,DJEUGOUE,,OH46'
255931,300186494,SUI,HITZFELD Ottmar (GER),S,14,STOCKER,,OH46'
255931,300186496,HON,SUAREZ Luis (COL),S,5,BERNARDEZ,,OH46'
255931,300186496,HON,SUAREZ Luis (COL),S,11,BENGTSON,,OH46'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,3,CAMPAGNARO,,OH46'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,11,M. RODRIGUEZ,,OH46'
255931,300186475,POR,PAULO BENTO (POR),S,4,MIGUEL,,OH46'
255931,300186512,USA,KLINSMANN Juergen (GER),S,5,BESLER,,OH46'
255931,300186479,BEL,WILMOTS Marc (BEL),S,22,CHADLI,,OH46'
255931,300186453,CMR,Volker FINKE (GER),S,14,CHEDJOU,,OH46'
255931,300186500,ITA,Cesare PRANDELLI (ITA),S,5,THIAGO MOTTA,,OH46'
255931,300186514,SUI,HITZFELD Ottmar (GER),S,11,BEHRAMI,,OH46'
255931,300186463,HON,SUAREZ Luis (COL),S,7,EMILIO,,OH46'
255931,300186493,GER,LOEW Joachim (GER),S,20,BOATENG,,OH46'
255931,300186483,POR,PAULO BENTO (POR),S,19,A. ALMEIDA,,OH46'
255931,300186467,AUS,POSTECOGLOU Ange (AUS),S,9,TAGGART,,OH46'
255931,300186470,CHI,SAMPAOLI Jorge (ARG),S,16,GUTI�RREZ,,OH46'
255931,300186472,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,OH46'
255931,300186465,URU,TABAREZ Oscar (URU),S,14,N. LODEIRO,,OH46'
255931,300186457,COL,PEKERMAN Jose (ARG),S,20,QUINTERO,,OH46'
255931,300186464,IRN,Carlos QUEIR�S (POR),S,7,MASOUD. SH,,OH46'
255931,300186482,HON,SUAREZ Luis (COL),S,15,ESPINOZA,,OH46'
255931,300186469,GER,LOEW Joachim (GER),S,10,PODOLSKI,,OH46'
255931,300186480,KOR,HONG Myungbo (KOR),S,14,K Y HAN,,OH46'
255931,300186506,RUS,CAPELLO Fabio (ITA),S,8,GLUSHAKOV,,OH46'
255951,300186460,GER,LOEW Joachim (GER),S,19,G�TZE,,OH46'
255953,300186461,COL,PEKERMAN Jose (ARG),S,14,IBARBO,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,5,HUMMELS,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,OH46'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,OH46'
255959,300186501,ARG,SABELLA Alejandro (ARG),S,22,LAVEZZI,,OH46'
255951,300186508,MEX,HERRERA Miguel (MEX),S,15,H. MORENO,,OH46'
255951,300186508,MEX,HERRERA Miguel (MEX),S,15,H. MORENO,,OH46'
255951,300186460,GER,LOEW Joachim (GER),S,19,G�TZE,,OH46'
255953,300186461,COL,PEKERMAN Jose (ARG),S,14,IBARBO,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,5,HUMMELS,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,OH46'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,OH46'
255959,300186501,ARG,SABELLA Alejandro (ARG),S,22,LAVEZZI,,OH46'
3468,422,FRA,MICHEL Henri (FRA),S,2,Manuel AMOROS,,P111'
204,1104,FRA,KIMPTON George (ENG),S,0,Georges VERRIEST,,P116'
